Brand Name,Identifier,X,Y,Z,x,y,L*,a*,b*,C*,h
Schmincke,050H,32.0006,25.0013,42.8578,0.3205,0.2504,57.0766,29.2348,-16.6086,33.6232,5.7665
Schmincke,050M,40.9461,35.5819,57.5331,0.3054,0.2654,66.1993,19.3914,-15.5875,24.8797,5.6061
Schmincke,050O,50.2842,45.9477,66.8036,0.3084,0.2818,73.5116,14.3595,-11.0123,18.0960,5.6290
Schmincke,052B,8.4743,6.6704,14.4954,0.2859,0.2250,31.0444,18.2697,-18.2450,25.8198,5.4985
Schmincke,052D,13.3379,9.2404,29.9661,0.2538,0.1759,36.4430,31.0788,-36.1503,47.6732,5.4225
Schmincke,052H,16.6800,12.1088,34.3020,0.2644,0.1919,41.3885,29.6587,-33.4552,44.7089,5.4377
Schmincke,052M,23.3638,18.6242,42.2967,0.2772,0.2210,50.2446,24.4178,-27.7629,36.9731,5.4338
Schmincke,052O,32.1562,26.9948,57.2117,0.2763,0.2320,58.9695,21.6328,-27.7591,35.1930,5.3744
Schmincke,54,15.8149,9.9887,21.7593,0.3325,0.2100,37.8222,40.1562,-20.9658,45.2999,5.8020
Schmincke,55,11.0546,7.5423,22.0831,0.2717,0.1854,33.0108,30.2734,-29.8229,42.4957,5.5053
Schmincke,056B,18.5685,15.3622,31.9492,0.2819,0.2332,46.1263,19.3207,-22.1874,29.4206,5.4288
Schmincke,056D,22.5658,17.1444,46.0817,0.2630,0.1998,48.4415,28.6199,-34.9864,45.2012,5.3980
Schmincke,056H,38.6187,34.2501,61.8784,0.2866,0.2542,65.1606,16.6493,-21.2429,26.9900,5.3771
Schmincke,056M,49.2626,45.6087,72.9351,0.2936,0.2718,73.2909,12.5819,-16.3040,20.5943,5.3696
Schmincke,056O,54.1489,51.2148,77.2715,0.2965,0.2804,76.8090,10.1469,-13.5478,16.9264,5.3552
Schmincke,057B,10.5724,9.1892,21.9204,0.2536,0.2205,36.3460,12.3332,-23.7909,26.7977,5.1906
Schmincke,057D,16.8022,12.6629,44.2935,0.2278,0.1717,42.2509,26.6161,-43.7451,51.2060,5.2590
Schmincke,057H,40.0853,37.5055,68.9853,0.2735,0.2559,67.6546,10.4812,-22.8913,25.1767,5.1418
Schmincke,057M,50.9025,49.5249,77.4681,0.2861,0.2784,75.7767,6.2295,-15.4747,16.6815,5.0951
Schmincke,057O,60.7299,60.5900,83.2711,0.2968,0.2962,82.1578,3.0778,-8.7062,9.2342,5.0522
Schmincke,059B,3.9614,2.5628,10.8550,0.2279,0.1475,18.2004,24.1383,-31.2589,39.4939,5.3700
Schmincke,059D,3.7426,2.5152,9.7570,0.2337,0.1571,17.9873,21.8379,-28.4757,35.8854,5.3666
Schmincke,059H,15.6825,11.8953,32.9301,0.2592,0.1966,41.0492,25.4854,-32.2511,41.1052,5.3811
Schmincke,059M,30.9930,26.9243,51.2511,0.2839,0.2466,58.9042,17.7059,-22.2176,28.4099,5.3853
Schmincke,059O,42.2831,37.6021,64.8668,0.2921,0.2598,67.7263,16.8333,-19.3733,25.6648,5.4277
Schmincke,60,9.4767,7.0631,33.3756,0.1899,0.1415,31.9502,22.7579,-48.5254,53.5970,5.1509
Schmincke,061B,4.2924,4.0313,9.0784,0.2467,0.2317,23.7747,4.7623,-16.4299,17.1062,4.9945
Schmincke,061D,5.3070,4.6858,13.9625,0.2215,0.1956,25.8203,8.8586,-26.0195,27.4862,5.0405
Schmincke,061H,10.5641,10.3346,23.9305,0.2357,0.2305,38.4364,3.2606,-23.5713,23.7958,4.8498
Schmincke,061M,15.8758,16.1858,32.0261,0.2477,0.2526,47.2173,0.0094,-20.4103,20.4103,4.7129
Schmincke,061O,24.2764,25.2429,41.7569,0.2660,0.2766,57.3113,-2.0578,-14.9724,15.1132,4.5758
Schmincke,062B,8.6045,7.8376,26.0027,0.2027,0.1847,33.6424,8.1974,-35.1328,36.0765,4.9416
Schmincke,062D,12.6151,9.6098,47.8345,0.1801,0.1372,37.1327,23.3749,-56.3135,60.9721,5.1058
Schmincke,062H,24.7082,22.0707,70.7368,0.2103,0.1878,54.1019,13.6263,-47.6605,49.5702,4.9909
Schmincke,062M,33.9358,32.8770,76.3084,0.2371,0.2297,64.0612,5.9326,-34.8027,35.3047,4.8812
Schmincke,062O,53.4584,54.7375,84.7295,0.2771,0.2837,78.8899,-0.5733,-15.3734,15.3841,4.6751
Schmincke,063B,5.1737,4.7317,13.5841,0.2203,0.2014,25.9562,6.6755,-24.8905,25.7702,4.9744
Schmincke,063D,11.5818,8.1321,46.3495,0.1753,0.1231,34.2565,28.6833,-59.7256,66.2562,5.1601
Schmincke,063H,26.9713,23.9511,66.9978,0.2287,0.2031,56.0388,14.6386,-41.2978,43.8155,5.0530
Schmincke,063M,52.3869,51.8888,85.7220,0.2757,0.2731,77.2143,3.9016,-18.9585,19.3558,4.9154
Schmincke,063O,52.6285,52.4818,84.6991,0.2773,0.2765,77.5680,2.9996,-17.6310,17.8844,4.8809
Schmincke,064B,16.6151,17.4678,41.5473,0.2197,0.2310,48.8442,-2.8373,-29.3339,29.4708,4.6160
Schmincke,064D,18.5930,18.4341,62.7987,0.1863,0.1847,50.0184,2.6705,-48.1452,48.2192,4.7678
Schmincke,064H,26.7521,27.0186,73.3567,0.2104,0.2125,58.9916,1.0279,-41.2855,41.2983,4.7373
Schmincke,064M,44.3397,46.7669,85.1203,0.2516,0.2654,74.0405,-4.3557,-24.0092,24.4011,4.5329
Schmincke,064O,59.9867,63.2700,90.2000,0.2810,0.2964,83.5842,-4.8161,-11.0515,12.0553,4.3014
Schmincke,065B,13.5899,17.2914,36.9615,0.2003,0.2549,48.6251,-19.8210,-24.3153,31.3705,4.0285
Schmincke,065D,18.8938,23.0805,52.1294,0.2008,0.2453,55.1551,-17.9298,-29.5414,34.5568,4.1669
Schmincke,065H,33.3614,39.7867,71.0043,0.2314,0.2760,69.3173,-18.7150,-21.6392,28.6095,3.9993
Schmincke,065M,40.4182,46.7420,77.4586,0.2455,0.2839,74.0244,-15.9507,-18.4887,24.4184,4.0006
Schmincke,065O,58.4559,64.7606,90.3426,0.2737,0.3032,84.3602,-11.8023,-9.8098,15.3468,3.8351
Schmincke,066B,2.0894,1.6646,6.7231,0.1994,0.1589,13.6185,10.9424,-25.8423,28.0635,5.1129
Schmincke,066D,2.3288,1.8672,7.3220,0.2022,0.1621,14.7740,11.0650,-26.0690,28.3201,5.1138
Schmincke,066H,12.8535,13.4114,40.2935,0.1931,0.2015,43.3766,-1.9589,-37.3265,37.3779,4.6600
Schmincke,066M,27.2564,29.8556,61.8777,0.2291,0.2509,61.5294,-7.8864,-27.5030,28.6114,4.4331
Schmincke,066O,36.5753,39.6156,69.8651,0.2504,0.2712,69.1949,-7.3208,-20.9431,22.1857,4.3761
Schmincke,067B,4.4832,5.1267,8.8079,0.2434,0.2784,27.0927,-6.9671,-9.8565,12.0703,4.0971
Schmincke,067D,5.7107,6.3732,11.7558,0.2395,0.2673,30.3353,-5.9234,-12.7666,14.0738,4.2780
Schmincke,067H,9.6027,10.7560,20.9734,0.2323,0.2602,39.1664,-7.3340,-17.2617,18.7551,4.3106
Schmincke,067M,13.8637,15.4752,29.0677,0.2374,0.2650,46.2783,-7.9792,-17.9151,19.6117,4.2934
Schmincke,067O,21.9111,24.1155,48.0213,0.2330,0.2564,56.2033,-7.8280,-23.6256,24.8887,4.3924
Schmincke,068B,8.2455,11.0612,18.3233,0.2191,0.2939,39.6833,-20.9750,-11.4226,23.8836,3.6403
Schmincke,068D,15.0891,19.0985,34.1301,0.2209,0.2796,50.8023,-20.0211,-17.0031,26.2669,3.8457
Schmincke,068H,15.9422,21.3880,36.6717,0.2154,0.2890,53.3715,-26.1383,-15.7762,30.5303,3.6846
Schmincke,068M,28.1718,36.1366,57.2756,0.2317,0.2972,66.6242,-26.2340,-14.6199,30.0327,3.6500
Schmincke,068O,42.6068,50.9094,72.4019,0.2568,0.3068,76.6241,-20.5579,-10.1413,22.9232,3.5999
Schmincke,069B,5.2474,5.5190,12.6278,0.2243,0.2359,28.1650,-1.9587,-18.7449,18.8469,4.6083
Schmincke,069D,7.4487,7.9122,20.2830,0.2090,0.2220,33.7994,-2.9088,-25.2683,25.4352,4.5978
Schmincke,069H,10.0359,10.8937,23.8981,0.2239,0.2430,39.4008,-4.9295,-21.8555,22.4045,4.4906
Schmincke,069M,14.5897,15.9364,32.9434,0.2299,0.2511,46.8909,-6.1506,-22.1967,23.0331,4.4421
Schmincke,069O,21.8690,24.0440,47.8799,0.2332,0.2564,56.1318,-7.7147,-23.6032,24.8320,4.3965
Schmincke,070B,5.6272,6.9296,6.6636,0.2928,0.3605,31.6461,-12.5236,5.4675,13.6650,2.7300
Schmincke,070D,6.7122,9.0269,8.2425,0.2799,0.3764,36.0360,-19.7716,7.4039,21.1124,2.7833
Schmincke,070H,13.6972,19.0339,16.3500,0.2791,0.3878,50.7269,-28.2014,11.6217,30.5022,2.7507
Schmincke,070M,20.5251,27.4079,25.3478,0.2801,0.3740,59.3500,-27.9286,10.2128,29.7373,2.7910
Schmincke,070O,28.4337,36.1198,35.1880,0.2851,0.3621,66.6113,-25.1593,8.9021,26.6878,2.8015
Schmincke,071B,11.8519,16.9584,20.0114,0.2428,0.3474,48.2076,-29.5578,0.0716,29.5579,3.1392
Schmincke,071D,13.4106,22.9591,27.1448,0.2111,0.3615,55.0302,-48.5719,0.0004,48.5719,3.1416
Schmincke,071H,25.4065,36.7174,42.8542,0.2420,0.3498,67.0645,-39.2999,0.6158,39.3047,3.1259
Schmincke,071M,35.1581,47.8167,59.5648,0.2467,0.3355,74.7092,-35.7991,-2.7456,35.9042,3.2181
Schmincke,071O,46.3848,57.9492,71.9972,0.2631,0.3286,80.7105,-27.2945,-2.7786,27.4356,3.2430
Schmincke,072B,13.3703,17.5933,14.5348,0.2939,0.3867,48.9990,-22.8338,12.6212,26.0898,2.6366
Schmincke,072D,16.6902,24.4148,19.3432,0.2761,0.4039,56.5008,-35.4237,15.6156,38.7129,2.7264
Schmincke,072H,22.4166,39.3124,22.1413,0.2673,0.4687,68.9769,-60.5716,32.0874,68.5458,2.6544
Schmincke,072M,39.4698,55.8205,42.0957,0.2873,0.4063,79.5116,-42.5355,22.9227,48.3189,2.6473
Schmincke,072O,47.5103,63.0001,53.4006,0.2899,0.3844,83.4424,-35.9441,18.0025,40.2003,2.6773
Schmincke,073B,11.7633,14.7155,13.6786,0.2929,0.3664,45.2421,-17.3934,8.1361,19.2022,2.7041
Schmincke,073D,13.7284,18.2151,16.7474,0.2819,0.3741,49.7560,-23.8195,9.1164,25.5045,2.7761
Schmincke,073H,20.2216,27.0408,21.6408,0.2935,0.3924,59.0121,-27.9426,15.7754,32.0882,2.6276
Schmincke,073M,32.0764,41.6763,41.2317,0.2790,0.3625,70.6472,-28.9873,8.6156,30.2405,2.8527
Schmincke,073O,39.6147,49.1780,50.7397,0.2839,0.3524,75.5620,-25.0602,7.0077,26.0216,2.8689
Schmincke,074B,6.2372,7.7337,10.4872,0.2550,0.3162,33.4220,-13.4475,-3.9840,14.0253,3.4296
Schmincke,074D,9.7396,12.1361,14.2021,0.2700,0.3364,41.4316,-16.0075,0.3386,16.0111,3.1204
Schmincke,074H,15.1326,18.0026,20.3548,0.2829,0.3366,49.4993,-14.1473,1.6695,14.2455,3.0241
Schmincke,074M,22.3980,27.1072,31.5701,0.2763,0.3343,59.0735,-17.9690,0.6486,17.9807,3.1055
Schmincke,074O,31.1027,37.4729,44.4372,0.2752,0.3316,67.6303,-19.5052,-0.1432,19.5057,3.1489
Schmincke,075B,19.7802,25.8538,18.2835,0.3095,0.4045,57.8980,-25.3055,20.0598,32.2919,2.4713
Schmincke,075D,23.6623,32.5136,21.7918,0.3035,0.4170,63.7651,-32.5460,23.7067,40.2648,2.5121
Schmincke,075H,30.3384,40.9505,31.5056,0.2951,0.3984,70.1412,-33.1443,19.8188,38.6177,2.6027
Schmincke,075M,46.3031,59.5812,53.6647,0.2902,0.3734,81.6100,-31.4005,14.5906,34.6248,2.7066
Schmincke,075O,55.0026,67.3311,64.9439,0.2937,0.3595,85.6709,-25.9064,11.5008,28.3444,2.7238
Schmincke,076B,11.8914,17.6146,12.5959,0.2824,0.4184,49.0253,-32.8081,17.3011,37.0904,2.6563
Schmincke,076D,15.5729,27.2144,15.8308,0.2657,0.4643,59.1723,-53.2652,27.2893,59.8489,2.6681
Schmincke,076H,19.0841,32.5473,16.6263,0.2796,0.4768,63.7926,-54.1942,33.5695,63.7489,2.5870
Schmincke,076M,28.3178,43.1543,24.9191,0.2938,0.4477,71.6596,-47.3693,32.1148,57.2294,2.5458
Schmincke,076O,35.8932,50.8217,34.9396,0.2950,0.4178,76.5709,-41.3653,26.3887,49.0658,2.5737
Schmincke,077B,12.5393,19.0652,9.4588,0.3054,0.4643,50.7635,-35.8848,28.9314,46.0950,2.4631
Schmincke,077D,13.1132,23.1355,9.2876,0.2880,0.5081,55.2116,-51.2725,37.1236,63.3011,2.5149
Schmincke,077H,28.5536,43.6772,15.4711,0.3256,0.4980,72.0122,-47.9743,50.2080,69.4433,2.3334
Schmincke,077M,36.2644,51.4241,24.4881,0.3233,0.4584,76.9352,-41.7070,41.9008,59.1198,2.3539
Schmincke,077O,50.3475,64.9148,41.3393,0.3215,0.4145,84.4398,-32.5769,32.2737,45.8569,2.3609
Schmincke,080B,12.6166,14.9841,16.6232,0.2853,0.3388,45.6125,-13.1659,2.2308,13.3535,2.9737
Schmincke,080D,14.6918,18.0391,19.8746,0.2793,0.3429,49.5435,-16.9671,2.6275,17.1694,2.9880
Schmincke,080H,26.2121,29.8182,34.1759,0.2906,0.3306,61.4970,-11.9682,1.3771,12.0471,3.0270
Schmincke,080M,40.4532,44.6595,49.5109,0.3005,0.3317,72.6671,-9.9928,3.2444,10.5062,2.8277
Schmincke,080O,52.8822,56.9657,64.1812,0.3039,0.3273,80.1603,-7.5222,2.6436,7.9732,2.8036
Schmincke,081B,6.7056,8.1623,10.6137,0.2632,0.3203,34.3187,-12.4367,-2.7954,12.7469,3.3627
Schmincke,081D,7.1989,8.6440,11.1881,0.2663,0.3198,35.2897,-11.7261,-2.7083,12.0348,3.3686
Schmincke,081H,11.9295,13.9932,17.7140,0.2734,0.3207,44.2232,-11.8456,-2.3912,12.0845,3.3408
Schmincke,081M,17.4552,20.0069,25.0765,0.2791,0.3199,51.8450,-11.1856,-2.2985,11.4193,3.3443
Schmincke,081O,27.2191,30.1240,37.4573,0.2871,0.3178,61.7610,-9.0334,-2.2714,9.3146,3.3879
Schmincke,082B,10.7236,12.2530,10.8848,0.3167,0.3619,41.6154,-9.2504,9.0290,12.9264,2.3683
Schmincke,082D,11.1678,12.8637,11.4290,0.3149,0.3628,42.5572,-10.0534,9.1724,13.6089,2.4020
Schmincke,082H,26.4592,30.8838,28.4174,0.3085,0.3601,62.4094,-14.8921,10.8384,18.4186,2.5125
Schmincke,082M,35.3361,40.2279,37.4405,0.3127,0.3560,69.6316,-13.3145,11.3189,17.4755,2.4370
Schmincke,082O,47.0577,52.0179,51.5260,0.3125,0.3454,77.2916,-10.6828,9.2145,14.1078,2.4299
Schmincke,083B,15.5353,18.0102,11.8010,0.3426,0.3972,49.5085,-11.8291,20.1721,23.3846,2.1012
Schmincke,083D,19.0207,22.3262,13.5406,0.3465,0.4068,54.3714,-13.9065,24.2051,27.9156,2.0923
Schmincke,083H,28.1721,31.8143,22.4708,0.3417,0.3858,63.1891,-11.4260,21.5436,24.3860,2.0584
Schmincke,083M,47.9427,53.0981,41.9255,0.3353,0.3714,77.9329,-11.0083,20.3921,23.1737,2.0658
Schmincke,083O,52.2027,56.0727,51.3400,0.3271,0.3513,79.6552,-7.0954,13.4725,15.2267,2.0555
Schmincke,084B,14.5375,17.7074,12.1695,0.3273,0.3987,49.1393,-16.1586,18.5798,24.6234,2.2866
Schmincke,084D,17.9064,22.4797,15.3234,0.3214,0.4035,54.5323,-20.3659,20.3943,28.8218,2.3555
Schmincke,084H,29.4436,34.7065,26.2561,0.3257,0.3839,65.5195,-16.5808,19.4367,25.5482,2.2771
Schmincke,084M,47.3956,53.0023,47.4407,0.3206,0.3585,77.8764,-12.2689,14.3412,18.8731,2.2785
Schmincke,084O,59.9025,64.9328,62.6991,0.3194,0.3462,84.4491,-8.7427,11.3037,14.2901,2.2291
Schmincke,085B,17.7143,19.7714,11.8306,0.3592,0.4009,51.5778,-8.6490,23.6623,25.1935,1.9212
Schmincke,085D,20.6464,23.5040,13.7935,0.3563,0.4056,55.5877,-11.1279,25.7012,28.0068,1.9794
Schmincke,085H,25.1303,28.6236,16.9493,0.3554,0.4048,60.4480,-11.9396,27.1338,29.6445,1.9853
Schmincke,085M,41.8940,46.3770,32.6707,0.3464,0.3835,73.7895,-10.4633,24.5415,26.6790,1.9738
Schmincke,085O,50.6755,55.7945,41.1572,0.3433,0.3779,79.4967,-10.4033,23.9584,26.1196,1.9805
Schmincke,086B,14.7706,17.1922,11.1932,0.3423,0.3984,48.5014,-12.0018,20.0565,23.3732,2.1100
Schmincke,086D,18.3302,22.5920,12.9577,0.3402,0.4193,54.6496,-18.6512,26.0989,32.0784,2.1913
Schmincke,086H,30.7474,37.2944,26.1996,0.3263,0.3957,67.4973,-20.2352,22.9337,30.5846,2.2938
Schmincke,086M,51.9937,58.1146,44.4250,0.3365,0.3761,80.8024,-12.5822,22.5806,25.8494,2.0792
Schmincke,086O,64.9104,70.5583,59.2386,0.3334,0.3624,87.2700,-9.3945,19.2020,21.3769,2.0258
Schmincke,87,8.3700,9.8731,7.0300,0.3312,0.3907,37.6136,-10.9568,14.3760,18.0754,2.2220
Schmincke,090B,7.3245,7.1271,9.2172,0.3095,0.3011,32.0945,3.2562,-2.5163,4.1151,5.6253
Schmincke,090D,10.7322,10.6429,13.0012,0.3122,0.3096,38.9723,2.2055,-1.0377,2.4374,5.8434
Schmincke,090H,18.0795,17.9937,21.1158,0.3161,0.3146,49.4885,2.2857,0.2813,2.3029,0.1225
Schmincke,090M,35.2501,35.4470,41.3600,0.3146,0.3163,66.0952,1.6394,0.6217,1.7533,0.3625
Schmincke,090O,49.8363,50.3459,60.3514,0.3104,0.3136,76.2811,1.2304,-0.7329,1.4321,5.7460
Schmincke,091B,11.2471,11.3854,17.4037,0.2809,0.2844,40.2222,0.5832,-8.6654,8.6850,4.7796
Schmincke,091D,12.5624,12.6716,23.6382,0.2570,0.2593,42.2642,0.9045,-16.4916,16.5164,4.7672
Schmincke,091H,25.8867,26.5747,39.5664,0.2813,0.2888,58.5786,-0.7273,-10.2708,10.2965,4.6417
Schmincke,091M,48.0951,49.4880,68.3592,0.2898,0.2982,75.7539,-1.1993,-8.4197,8.5047,4.5709
Schmincke,091O,53.7419,54.9768,73.7354,0.2946,0.3013,79.0279,-0.4475,-7.0331,7.0474,4.6488
Schmincke,092B,6.8147,6.4332,8.2263,0.3173,0.2996,30.4801,5.2124,-2.1215,5.6276,5.8966
Schmincke,092D,7.9374,7.4516,9.3673,0.3206,0.3010,32.8137,5.8726,-1.7379,6.1243,5.9955
Schmincke,092H,10.9584,10.3521,11.9149,0.3298,0.3116,38.4671,6.0521,0.8377,6.1098,0.1375
Schmincke,092M,17.6470,16.9559,20.3825,0.3209,0.3084,48.2045,5.5330,-0.6134,5.5669,6.1728
Schmincke,092O,26.7504,25.6415,30.2874,0.3235,0.3101,57.6952,6.6089,0.0407,6.6090,0.0062
Schmincke,093B,8.3713,8.7090,7.6043,0.3391,0.3528,35.4179,-1.4807,8.5200,8.6477,1.7429
Schmincke,093D,12.1729,12.8594,9.9184,0.3483,0.3679,42.5507,-2.9632,13.3975,13.7213,1.7885
Schmincke,093H,17.7475,18.7639,16.3193,0.3359,0.3552,50.4098,-3.4380,11.1397,11.6582,1.8701
Schmincke,093M,32.3949,34.1461,30.3336,0.3344,0.3525,65.0784,-3.8474,12.7059,13.2756,1.8648
Schmincke,093O,43.1016,45.0813,39.6959,0.3371,0.3525,72.9454,-3.2412,14.3482,14.7097,1.7930
Schmincke,094B,8.3858,8.9606,8.4350,0.3253,0.3476,35.9084,-3.4681,6.5479,7.4097,2.0579
Schmincke,094D,12.4700,14.1388,14.0324,0.3068,0.3479,44.4313,-9.0560,5.9049,10.8111,2.5638
Schmincke,094H,31.0793,35.1980,35.2210,0.3062,0.3468,65.9025,-12.1435,7.6382,14.3460,2.5801
Schmincke,094M,47.6657,51.8507,56.0819,0.3063,0.3332,77.1915,-8.5727,4.6985,9.7759,2.6402
Schmincke,094O,58.4166,61.9913,68.9341,0.3085,0.3274,82.9088,-5.6405,3.4504,6.6122,2.5926
Schmincke,095B,5.8963,5.9167,7.5802,0.3040,0.3051,29.2014,1.0400,-2.1134,2.3554,5.1697
Schmincke,095D,7.9382,7.9181,11.2615,0.2927,0.2920,33.8118,1.5779,-5.4554,5.6790,4.9939
Schmincke,095H,11.7935,11.8591,16.0066,0.2974,0.2990,40.9912,1.1402,-4.4348,4.5790,4.9640
Schmincke,095M,16.7086,16.8886,21.9653,0.3007,0.3040,48.1193,0.8049,-3.5699,3.6595,4.9342
Schmincke,095O,28.0920,28.5379,35.8322,0.3038,0.3086,60.3716,0.4051,-2.6660,2.6966,4.8632
Schmincke,97,2.7323,2.8177,3.2672,0.3099,0.3196,19.2983,-0.5735,0.3935,0.6955,2.5402
Schmincke,098D,5.5456,5.4637,5.2026,0.3421,0.3370,28.0169,2.1836,5.2824,5.7159,1.1788
Schmincke,098F,9.7423,9.6094,9.5475,0.3371,0.3325,37.1321,2.5465,5.1605,5.7546,1.1124
Schmincke,098G,12.7293,12.6891,12.6223,0.3346,0.3336,42.2911,1.8997,5.6243,5.9364,1.2451
Schmincke,098H,16.9257,16.8770,16.8755,0.3340,0.3330,48.1046,2.0635,6.0042,6.3489,1.2398
Schmincke,098J,25.4952,25.4273,25.0459,0.3356,0.3347,57.4894,2.3426,7.4818,7.8399,1.2674
Schmincke,098K,30.7074,30.7107,31.0440,0.3321,0.3321,62.2627,2.1805,6.8666,7.2045,1.2633
Schmincke,098L,41.4398,41.5536,42.8048,0.3294,0.3303,70.5620,2.0825,6.7009,7.0170,1.2695
Schmincke,098M,50.5016,50.6186,53.1610,0.3273,0.3281,76.4474,2.2812,6.1720,6.5800,1.2168
Schmincke,098N,65.4050,66.2156,71.9566,0.3213,0.3253,85.1063,1.0357,4.8321,4.9418,1.3596
Schmincke,098O,73.5829,74.6601,82.4886,0.3189,0.3236,89.2335,0.7422,4.0525,4.1199,1.3897
Schmincke,99,3.9412,3.8722,4.2549,0.3266,0.3209,23.2444,2.1047,1.6319,2.6632,0.6595
Schmincke,600B,4.8461,3.8805,14.3612,0.2099,0.1681,23.2724,14.1988,-31.3375,34.4041,5.1378
Schmincke,600D,6.3198,4.4898,22.0019,0.1926,0.1368,25.2286,22.7463,-43.0999,48.7340,5.1980
Schmincke,600H,15.2064,12.0450,47.4319,0.2036,0.1613,41.2875,21.6836,-48.7339,53.3402,5.1310
Schmincke,600M,21.3208,19.1950,56.3152,0.2202,0.1982,50.9146,12.2186,-40.8224,42.6117,5.0032
Schmincke,600O,30.8340,29.3010,69.2342,0.2383,0.2265,61.0464,7.8890,-34.4854,35.3763,4.9373
Schmincke,650B,15.2262,19.1183,33.6095,0.2241,0.2813,50.8253,-19.3110,-16.2880,25.2629,3.8423
Schmincke,650D,20.4672,26.8026,58.0400,0.1944,0.2545,58.7912,-25.7994,-28.8207,38.6813,3.9822
Schmincke,650H,31.5040,37.8677,70.5548,0.2251,0.2706,67.9230,-19.3062,-23.6864,30.5578,4.0285
Schmincke,650M,39.0850,45.4522,76.9866,0.2420,0.2814,73.1886,-16.4851,-19.5762,25.5927,4.0125
Schmincke,650O,58.8929,65.3103,91.0175,0.2736,0.3035,84.6434,-11.9768,-9.7758,15.4600,3.8261
Schmincke,690B,9.3214,10.2675,25.1768,0.2082,0.2294,38.3183,-5.9508,-25.7791,26.4570,4.4855
Schmincke,690D,12.9822,14.1606,44.3063,0.1817,0.1982,44.4624,-5.7934,-39.9462,40.3641,4.5684
Schmincke,690H,17.8134,20.1021,54.1217,0.1935,0.2184,51.9525,-9.7379,-36.9782,38.2389,4.4549
Schmincke,690M,23.9540,26.8039,62.7923,0.2110,0.2361,58.7924,-9.8377,-33.0123,34.4469,4.4228
Schmincke,690O,32.0518,36.1564,73.2138,0.2266,0.2557,66.6393,-11.7998,-27.9889,30.3746,4.3134
Schmincke,893,61.0599,61.1205,39.3801,0.3779,0.3783,82.4435,2.6171,31.0939,31.2038,1.4868
Schmincke,894,60.0979,61.1162,67.4927,0.3185,0.3239,82.4411,0.3731,3.8169,3.8351,1.4734
Schmincke,910H,83.6168,85.3359,93.0127,0.3192,0.3258,94.0277,-0.1443,5.0743,5.0764,1.5992
Schmincke,920H,67.6817,73.7892,34.8476,0.3839,0.4185,88.8228,-9.9729,47.6297,48.6625,1.7772
Schmincke,930H,66.2185,56.2803,70.7905,0.3426,0.2912,79.7731,25.8271,-3.4425,26.0555,6.1507
Schmincke,940H,39.5347,44.0126,85.3892,0.2340,0.2605,72.2369,-10.9772,-27.3072,29.4310,4.3302
Schmincke,950H,42.8239,55.0743,67.9391,0.2582,0.3321,79.0841,-30.5192,-2.3360,30.6085,3.2180
Great American,100,19.6014,13.9133,5.3936,0.5038,0.3576,44.1084,33.2466,32.1726,46.2646,0.7690
Great American,100.1,26.8828,19.6624,10.5329,0.4710,0.3445,51.4533,34.0477,26.9749,43.4384,0.6700
Great American,100.2,37.9825,30.3083,20.3524,0.4285,0.3419,61.9193,28.5968,23.0877,36.7535,0.6792
Great American,100.3,47.6353,41.1607,28.0976,0.4075,0.3521,70.2884,21.0985,24.8912,32.6300,0.8677
Great American,100.4,58.9393,52.4623,44.1001,0.3790,0.3374,77.5564,18.6810,17.3366,25.4860,0.7481
Great American,100.5,69.0512,65.0887,56.8588,0.3615,0.3408,84.5294,11.4931,16.6332,20.2177,0.9662
Great American,100.6,74.7788,71.6103,70.0970,0.3454,0.3308,87.7807,9.4526,10.9160,14.4399,0.8571
Great American,105,16.8393,12.6335,4.1329,0.5011,0.3759,42.2058,27.0155,34.9607,44.1825,0.9129
Great American,105.1,23.5234,18.1989,6.6545,0.4863,0.3762,49.7365,27.3120,36.6929,45.7418,0.9309
Great American,105.2,36.1434,30.3354,13.6212,0.4512,0.3787,61.9426,22.5167,37.0664,43.3696,1.0249
Great American,105.3,44.5315,38.8585,19.3992,0.4332,0.3780,68.6486,19.4375,36.4546,41.3129,1.0809
Great American,105.4,52.2624,47.1030,26.9493,0.4137,0.3729,74.2556,16.3330,33.4425,37.2178,1.1165
Great American,105.5,60.0609,56.2405,38.7040,0.3875,0.3628,79.7505,11.8834,27.2488,29.7273,1.1596
Great American,110,31.7997,26.2427,11.5102,0.4572,0.3773,58.2667,23.3835,36.0409,42.9620,0.9953
Great American,110.1,41.1078,35.6131,17.2296,0.4375,0.3791,66.2233,19.7793,36.5171,41.5298,1.0744
Great American,110.2,47.4544,42.4455,21.8554,0.4246,0.3798,71.1770,16.7700,36.3753,40.0549,1.1388
Great American,110.3,59.5831,55.9916,35.6108,0.3941,0.3704,79.6090,11.3644,30.7792,32.8102,1.2171
Great American,110.4,56.5460,52.8444,31.1032,0.4025,0.3761,77.7830,11.9142,33.5446,35.5976,1.2295
Great American,110.5,74.6703,73.0970,62.2482,0.3555,0.3481,88.4940,6.1572,18.6665,19.6558,1.2522
Great American,110.6,80.0910,79.9181,74.1721,0.3420,0.3413,91.6481,3.3526,14.3892,14.7746,1.3419
Great American,115,5.6542,4.7683,4.9124,0.3687,0.3109,26.0643,11.8447,3.2541,12.2836,0.2681
Great American,115.1,11.9133,9.4848,13.1166,0.3452,0.2748,36.9014,19.6015,-4.8911,20.2025,6.0386
